Garage door,Well,Furnace,Kitchen,Barn,Living room,Home office,gen,Microwave,hour,Fridge,Dishwasher,dewPoint,use,time
0.0134,0.001,0.668616667,0.0003666999999999,0.029866667,0.001633333,0.460266667,0.003316667,0.004166667,2,0.11355,3.33e-05,-5.09,1.67095,2016-01-05 02:29:00
0.013266667,0.001016667,0.66255,0.0004333,0.029616667,0.00175,0.550416667,0.003283333,0.004116667,2,0.112766667,5e-05,-5.09,3.909933333,2016-01-05 02:30:00
0.013183333,0.001016667,0.66165,0.000350067,0.02965,0.001466667,0.499116667,0.003266667,0.0041,2,0.112566667,3.33e-05,-5.09,4.7129,2016-01-05 02:31:00
0.013083333,0.001,0.594016667,0.000366667,0.02965,0.00155,0.4947,0.003266667,0.0041,2,0.112333333,1.67e-05,-5.09,4.586916667,2016-01-05 02:32:00
0.013083333,0.001016667,0.5541,0.0003167,0.029583333,0.001583333,0.466833333,0.003283333,0.004116667,2,0.11215,1.67e-05,-5.09,4.674,2016-01-05 02:33:00
0.01275,0.001016667,0.090116666,0.000733334,0.029716667,0.001583333,0.495183333,0.0033,0.00415,2,0.112616667,1.67e-05,-5.09,3.866533333,2016-01-05 02:34:00
0.01275,0.001016667,0.083316667,0.000766666,0.02965,0.0016,0.545416667,0.003333333,0.004133333,2,0.112166667,1.67e-05,-5.09,4.127533333,2016-01-05 02:35:00
0.01275,0.001033333,0.082783333,0.0008167,0.0296,0.001516667,0.555116667,0.0033,0.004133333,2,0.11195,3.33e-05,-5.09,3.950816667,2016-01-05 02:36:00
0.01275,0.001033333,0.082216666,0.000833367,0.0296,0.001433333,0.52335,0.003316667,0.00415,2,0.111866667,5e-05,-5.09,4.104766667,2016-01-05 02:37:00
0.012766667,0.001016667,0.08085,0.0007999999999999,0.0297,0.001516667,0.497616667,0.0033,0.004133333,2,0.111766667,5e-05,-5.09,3.905166667,2016-01-05 02:38:00
0.012766667,0.001016667,0.082133333,0.000733334,0.029666667,0.001533333,0.493216667,0.003316667,0.004133333,2,0.112216667,3.33e-05,-5.09,4.0821,2016-01-05 02:39:00
0.012733333,0.001016667,0.08095,0.000783367,0.029666667,0.0016,0.492766667,0.003316667,0.00415,2,0.111833333,5e-05,-5.09,3.90245,2016-01-05 02:40:00
0.01275,0.001033333,0.0830333329999999,0.0007667,0.029633333,0.00145,0.491683333,0.003316667,0.00415,2,0.1117,5e-05,-5.09,4.083083333,2016-01-05 02:41:00
0.0128,0.001033333,0.082633333,0.000800034,0.029666667,0.001433333,0.492,0.003316667,0.004133333,2,0.111616667,6.67e-05,-5.09,3.912666667,2016-01-05 02:42:00
0.012766667,0.001016667,0.0819833329999999,0.000800034,0.029633333,0.0015,0.490733333,0.003316667,0.004166667,2,0.111416667,5e-05,-5.09,4.0813,2016-01-05 02:43:00
0.012766667,0.001016667,0.08175,0.0008667,0.029583333,0.001483333,0.491516667,0.0033,0.004133333,2,0.111866667,5e-05,-5.09,3.94725,2016-01-05 02:44:00
0.01275,0.001033333,0.0838666669999999,0.0008,0.029583333,0.001466667,0.4912,0.003333333,0.004133333,2,0.11145,6.67e-05,-5.09,4.029483333,2016-01-05 02:45:00
0.012733333,0.001033333,0.08345,0.0008167,0.029583333,0.0014,0.491333333,0.003333333,0.00415,2,0.111383333,6.67e-05,-5.3,4.062583333,2016-01-05 02:46:00
0.012816667,0.001033333,0.082583334,0.000766667,0.02955,0.001383333,0.490966667,0.003316667,0.00415,2,0.1112,5e-05,-5.3,3.93085,2016-01-05 02:47:00
0.012783333,0.001033333,0.08185,0.000816667,0.029666667,0.00145,0.491566667,0.003333333,0.00415,2,0.111133333,6.67e-05,-5.3,4.090616667,2016-01-05 02:48:00
0.012833333,0.001016667,0.082766667,0.000833367,0.029666667,0.001383333,0.490183333,0.003316667,0.00415,2,0.111733333,6.67e-05,-5.3,3.633933333,2016-01-05 02:49:00
0.0128,0.001033333,0.0823499999999999,0.0007667,0.0296,0.00145,0.480383333,0.003333333,0.004166667,2,0.111333333,6.67e-05,-5.3,3.8702,2016-01-05 02:50:00
0.0128,0.001016667,0.0832499999999999,0.0008167,0.029633333,0.001383333,0.475983333,0.003333333,0.00415,2,0.1111,6.67e-05,-5.3,3.38065,2016-01-05 02:51:00
0.013,0.001033333,0.082433334,0.000783367,0.02985,0.001466667,0.442416667,0.00335,0.004183333,2,0.111216667,5e-05,-5.3,0.967883333,2016-01-05 02:52:00
0.012933333,0.001016667,0.082666667,0.000799966,0.02985,0.001533333,0.443483333,0.00335,0.0042,2,0.111216667,6.67e-05,-5.3,0.96865,2016-01-05 02:53:00
0.013,0.001033333,0.08195,0.000799967,0.029866667,0.00145,0.445466667,0.00335,0.0042,2,0.111516667,5e-05,-5.3,0.96995,2016-01-05 02:54:00
0.012933333,0.001016667,0.083616667,0.0007999999999999,0.0297,0.0014,0.446916667,0.003333333,0.004183333,2,0.111116667,5e-05,-5.3,1.648233333,2016-01-05 02:55:00
0.012783333,0.001016667,0.0833833329999999,0.000783367,0.029633333,0.001383333,0.445783333,0.00335,0.00415,2,0.110866667,6.67e-05,-5.3,3.548383333,2016-01-05 02:56:00
0.0128,0.001016667,0.08285,0.000783367,0.029583333,0.001416667,0.443966667,0.003333333,0.00415,2,0.1107,6.67e-05,-5.3,3.538766667,2016-01-05 02:57:00
0.012966667,0.001033333,0.082216667,0.00075,0.0298,0.00155,0.442683333,0.00335,0.0042,2,0.110766667,6.67e-05,-5.3,1.2816,2016-01-05 02:58:00
0.012933333,0.001033333,0.08405,0.0008333,0.029666667,0.0016,0.4385,0.00335,0.004133333,2,0.11125,5e-05,-5.3,1.100566667,2016-01-05 02:59:00
0.012933333,0.001016667,0.083533333,0.0007167,0.029683333,0.001583333,0.43775,0.00335,0.00415,3,0.110783333,3.33e-05,-5.3,1.590266667,2016-01-05 03:00:00
0.012816667,0.001016667,0.083316667,0.000700033,0.029516667,0.001416667,0.43805,0.003333333,0.004133333,3,0.110516667,5e-05,-5.3,3.495516667,2016-01-05 03:01:00
0.01285,0.001,0.082333333,0.0007833,0.029533333,0.001416667,0.5111,0.0033,0.004133333,3,0.11035,3.33e-05,-5.3,3.588883333,2016-01-05 03:02:00
0.012833333,0.001033333,0.0824,0.0006833329999999,0.02955,0.00145,0.4916,0.003333333,0.00415,3,0.110233333,6.67e-05,-5.3,3.6179,2016-01-05 03:03:00
0.012916667,0.001016667,0.082516666,0.0007,0.029683333,0.0014,0.467466667,0.003333333,0.004166667,3,0.110883333,3.33e-05,-5.3,2.881733333,2016-01-05 03:04:00
0.013066667,0.001016667,0.084433333,0.0006167,0.029916667,0.001616667,0.438466667,0.00335,0.0042,3,0.1106,1.67e-05,-5.3,0.858866667,2016-01-05 03:05:00
0.01285,0.001016667,0.283916667,0.000600033,0.029616667,0.001483333,0.466916667,0.00335,0.00415,3,0.110283333,1.67e-05,-5.3,3.39975,2016-01-05 03:06:00
0.012833333,0.001016667,0.5906166660000001,0.00055,0.029583333,0.001483333,0.467283333,0.003316667,0.004133333,3,0.110016667,3.33e-05,-5.3,3.913433333,2016-01-05 03:07:00
0.012633333,0.001016667,1.175316666,0.000583334,0.0296,0.00155,0.466883333,0.003316667,0.004133333,3,0.109816667,8.33e-05,-5.3,4.039033333,2016-01-05 03:08:00
0.012766667,0.001016667,1.168466667,0.00055,0.029816667,0.001533333,0.438116667,0.003366667,0.004183333,3,0.110616667,8.33e-05,-5.3,2.052333333,2016-01-05 03:09:00
0.012666667,0.001,1.082283334,0.000650034,0.02985,0.0015,0.466116667,0.003333333,0.004166667,3,0.557666667,0.0001,-5.3,3.049133333,2016-01-05 03:10:00
0.01245,0.001016667,0.944516667,0.00075,0.029666667,0.001516667,0.465283333,0.003333333,0.004133333,3,0.613483333,0.000133333,-5.3,4.998816667,2016-01-05 03:11:00
0.0122,0.001,0.5138166670000001,0.00065,0.029683333,0.001616667,0.465416667,0.003283333,0.004133333,3,0.61605,0.000283333,-5.3,4.62845,2016-01-05 03:12:00
0.012583333,0.001016667,0.346366666,0.000616667,0.029866667,0.001566667,0.436683333,0.00335,0.004183333,3,0.622766667,0.00015,-5.3,2.22485,2016-01-05 03:13:00
0.013033333,0.001,0.082583334,0.000766666,0.029883333,0.001583333,0.466366667,0.00335,0.0042,3,0.624966667,1.67e-05,-5.3,1.523666667,2016-01-05 03:14:00
0.01295,0.001016667,0.083966667,0.00075,0.029883333,0.001666667,0.465783333,0.003333333,0.004166667,3,0.621933333,1.67e-05,-5.3,2.25155,2016-01-05 03:15:00
0.012816667,0.001016667,0.0837,0.000800034,0.02975,0.001583333,0.465183333,0.003366667,0.00415,3,0.6161,1.67e-05,-5.3,4.082966667,2016-01-05 03:16:00
0.012816667,0.001,0.083116667,0.0008167,0.0298,0.001566667,0.43615,0.003316667,0.00415,3,0.616566667,1.67e-05,-5.3,4.043433333,2016-01-05 03:17:00
0.012866667,0.001016667,0.1545,0.0007666999999999,0.029866667,0.001666667,0.469083333,0.00335,0.004183333,3,0.6238,3.33e-05,-5.3,2.2208,2016-01-05 03:18:00
0.01285,0.001016667,0.2071333329999999,0.000716667,0.029816667,0.0016,0.469933333,0.003383333,0.003983333,3,0.626483333,5e-05,-5.3,1.751016667,2016-01-05 03:19:00
0.0123,0.001,0.5704,0.000716634,0.029683333,0.001566667,0.471816667,0.0034,0.004016667,3,0.625466667,0.000316667,-5.3,2.173716667,2016-01-05 03:20:00
0.012116667,0.001016667,0.5646,0.000733334,0.0294,0.001583333,0.43815,0.003366667,0.003966667,3,0.614766667,0.0003,-5.3,4.843683333,2016-01-05 03:21:00
0.012233333,0.001,0.677883333,0.000716733,0.029366667,0.001416667,0.465616667,0.003333333,0.003966667,3,0.616183333,0.000266667,-5.3,4.71365,2016-01-05 03:22:00
0.012566667,0.001,0.8553999999999999,0.000700033,0.02955,0.001533333,0.464316667,0.003366667,0.004,3,0.619333333,0.000183333,-5.3,3.69645,2016-01-05 03:23:00
0.012933333,0.001,1.092183334,0.0009667,0.0297,0.001533333,0.465816667,0.003383333,0.004016667,3,0.621766667,6.67e-05,-5.3,2.729183333,2016-01-05 03:24:00
0.013533333,0.001,0.7054,0.0013500329999999,0.029766667,0.001633333,0.433433333,0.003383333,0.00405,3,0.620833333,6.67e-05,-5.3,2.31815,2016-01-05 03:25:00
0.01335,0.001,0.69815,0.000899966,0.029583333,0.001533333,0.462916667,0.003366667,0.003983333,3,0.45475,5e-05,-5.3,4.9791,2016-01-05 03:26:00
0.013383333,0.001033333,0.665116667,0.000649967,0.029666667,0.00155,0.4655,0.003366667,0.004016667,3,0.004966667,5e-05,-5.3,4.009033333,2016-01-05 03:27:00
0.013316667,0.001,0.681133333,0.0007167,0.02975,0.001583333,0.464083333,0.003383333,0.00405,3,0.004933333,3.33e-05,-5.3,2.523366667,2016-01-05 03:28:00
0.012966667,0.001033333,0.50815,0.0009,0.0298,0.001683333,0.249683333,0.003383333,0.00405,3,0.0053,6.67e-05,-5.3,1.181733333,2016-01-05 03:29:00
0.012383333,0.001033333,0.567683334,0.0012667,0.029833333,0.001766667,0.168983333,0.0034,0.004133333,3,0.004666667,0.00025,-5.3,1.088616667,2016-01-05 03:30:00
0.012333333,0.001016667,0.5656,0.00125,0.029833333,0.0017,0.15875,0.003366667,0.004166667,3,0.00465,0.000266667,-5.3,1.091116667,2016-01-05 03:31:00
0.012366667,0.001016667,0.56235,0.00065,0.02985,0.001716667,0.146866667,0.003366667,0.004166667,3,0.167366667,0.000233333,-5.3,1.306683333,2016-01-05 03:32:00
0.012383333,0.001033333,0.555566667,0.0008167,0.029816667,0.001666667,0.15375,0.003366667,0.004183333,3,0.126616667,0.00025,-5.3,1.266366667,2016-01-05 03:33:00
0.012433333,0.001033333,0.512566667,0.0007999999999999,0.029783333,0.001616667,0.165583333,0.00335,0.004166667,3,0.120516667,0.000233333,-5.3,1.23435,2016-01-05 03:34:00
0.012683333,0.001016667,0.348983333,0.000700034,0.02985,0.001683333,0.16315,0.00335,0.004166667,3,0.1188,0.000133333,-5.3,1.07675,2016-01-05 03:35:00
0.013016667,0.001016667,0.0845166669999999,0.0004833669999999,0.029733333,0.00165,0.164,0.003366667,0.004166667,3,0.117416667,0.0,-5.3,0.822816667,2016-01-05 03:36:00
0.013033333,0.001016667,0.082766667,0.000500033,0.029783333,0.001733333,0.16235,0.00335,0.004166667,3,0.11645,1.67e-05,-5.3,0.818966667,2016-01-05 03:37:00
0.012933333,0.001066667,0.082133333,0.000783333,0.030616667,0.001566667,0.1606,0.0032,0.004116667,3,0.11295,0.0,-5.3,1.277683333,2016-01-05 03:38:00
0.013,0.001016667,0.0878,0.0006667,0.03025,0.001683333,0.1617,0.003266667,0.004133333,3,0.109516667,0.0,-5.3,1.103716667,2016-01-05 03:39:00
0.012766667,0.001,0.3036,0.0006167,0.030183333,0.001616667,0.161383333,0.003283333,0.00415,3,0.13665,3.33e-05,-5.3,1.33205,2016-01-05 03:40:00
0.012816667,0.001,0.380833333,0.0005667,0.03015,0.0016,0.160416667,0.003266667,0.00415,3,0.1373,3.33e-05,-5.3,1.423383333,2016-01-05 03:41:00
0.012933333,0.001,0.4553,0.000666667,0.03015,0.0016,0.160816667,0.003266667,0.00415,3,0.1155,1.67e-05,-5.3,1.48435,2016-01-05 03:42:00
0.012683333,0.001,1.288983333,0.000550033,0.0301,0.0017,0.160883333,0.003266667,0.004133333,3,0.1525,8.33e-05,-5.3,2.4434,2016-01-05 03:43:00
0.012666667,0.001033333,1.305933333,0.000683333,0.030133333,0.001566667,0.1608,0.003283333,0.004133333,3,0.0961,0.0001,-5.38,2.407683333,2016-01-05 03:44:00
0.01265,0.00105,1.30795,0.000633367,0.030083333,0.001616667,0.160116667,0.003283333,0.004116667,3,0.0918,0.0001,-5.38,2.3683,2016-01-05 03:45:00
0.012683333,0.001033333,1.265633333,0.0006167,0.030016667,0.001683333,0.161133333,0.003283333,0.004133333,3,0.119366667,8.33e-05,-5.38,2.351383333,2016-01-05 03:46:00
0.0127,0.001033333,1.16325,0.000650067,0.030083333,0.00175,0.16055,0.00325,0.004116667,3,0.089883333,8.33e-05,-5.38,2.191816667,2016-01-05 03:47:00
0.0132,0.001016667,0.7112499999999999,0.001,0.030566667,0.0016,0.15935,0.003533333,0.00405,3,0.111133333,3.33e-05,-5.38,1.98405,2016-01-05 03:48:00
0.012833333,0.00105,0.223133334,0.000900033,0.030966667,0.001533333,0.160066667,0.003633333,0.004,3,0.088683333,1.67e-05,-5.38,1.477516667,2016-01-05 03:49:00
0.0128,0.00105,0.210866667,0.0008667,0.030916667,0.001516667,0.160916667,0.00365,0.004,3,0.088083333,1.67e-05,-5.38,1.45605,2016-01-05 03:50:00
0.0128,0.001033333,0.1637333329999999,0.0009833329999999,0.0312,0.001633333,0.160233333,0.003633333,0.003983333,3,0.087783333,0.0,-5.38,1.5417,2016-01-05 03:51:00
0.01285,0.001016667,0.15365,0.0009,0.030883333,0.001516667,0.454016667,0.003616667,0.003983333,3,0.107966667,3.33e-05,-5.38,1.7021,2016-01-05 03:52:00
0.012333333,0.00105,0.534933334,0.001083333,0.030983333,0.001583333,0.397483333,0.0036,0.003966667,3,0.12755,0.000233333,-5.38,2.138166667,2016-01-05 03:53:00
0.012283333,0.001066667,0.5601,0.000933334,0.031033333,0.001566667,0.2359,0.003666667,0.003983333,3,0.1305,0.00025,-5.38,1.972766667,2016-01-05 03:54:00
0.012316667,0.001016667,0.55985,0.0009333669999999,0.0311,0.001666667,0.244133333,0.003616667,0.003983333,3,0.13245,0.00025,-5.38,2.066366667,2016-01-05 03:55:00
0.012366667,0.001033333,0.64105,0.000816667,0.03085,0.001533333,0.225333333,0.003683333,0.003983333,3,0.133333333,0.000233333,-5.38,2.009083333,2016-01-05 03:56:00
0.012416667,0.001083333,0.712866667,0.0007834,0.030783333,0.00155,0.215466667,0.00365,0.003983333,3,0.133983333,0.000216667,-5.38,2.085433333,2016-01-05 03:57:00
0.012866667,0.001033333,1.139683334,0.0006,0.03035,0.001533333,0.20135,0.003683333,0.004016667,3,0.13385,3.33e-05,-5.38,2.33875,2016-01-05 03:58:00
0.013133333,0.001,0.96205,0.000800033,0.030433333,0.001533333,0.1542,0.003733333,0.004016667,3,0.133916667,0.0,-5.38,2.111766667,2016-01-05 03:59:00
0.01355,0.001033333,0.712066666,0.000983367,0.030433333,0.001566667,0.148483333,0.003766667,0.004033333,4,0.133966667,8.33e-05,-5.38,1.867566667,2016-01-05 04:00:00
0.013566667,0.001033333,0.6810166670000001,0.001033366,0.030566667,0.001533333,0.147883333,0.00375,0.00405,4,0.133966667,0.0001,-5.38,1.834316667,2016-01-05 04:01:00
0.013416667,0.00105,0.661033333,0.0009,0.0305,0.0016,0.146566667,0.00375,0.00405,4,0.133666667,5e-05,-5.38,1.799933333,2016-01-05 04:02:00
0.013166667,0.00105,0.360483334,0.00075,0.0304,0.001566667,0.155533333,0.003733333,0.004033333,4,0.133316667,1.67e-05,-5.38,1.43865,2016-01-05 04:03:00
0.01295,0.00105,0.175366666,0.000616667,0.030416667,0.001533333,0.159233333,0.003733333,0.004033333,4,0.13315,1.67e-05,-5.38,1.209716667,2016-01-05 04:04:00
0.01295,0.00105,0.161916667,0.0006666999999999,0.030366667,0.001583333,0.15925,0.003733333,0.004033333,4,0.1328,0.0,-5.38,1.19475,2016-01-05 04:05:00
0.012983333,0.001016667,0.158266667,0.000616667,0.030433333,0.00155,0.150933333,0.003766667,0.004033333,4,0.132666667,1.67e-05,-5.38,1.183616667,2016-01-05 04:06:00
0.01245,0.001033333,0.534333333,0.0008333329999999,0.030333333,0.001616667,0.150616667,0.003733333,0.004033333,4,0.129116667,0.000216667,-5.38,1.541916667,2016-01-05 04:07:00
0.012433333,0.001033333,0.562933333,0.0008500329999999,0.0304,0.001516667,0.153033333,0.00375,0.00405,4,0.12595,0.000233333,-5.38,1.5669,2016-01-05 04:08:00
0.012433333,0.001,0.562033334,0.0008667,0.030416667,0.001566667,0.149666667,0.003733333,0.004033333,4,0.124483333,0.00025,-5.38,1.56205,2016-01-05 04:09:00
0.0125,0.00105,0.64475,0.0008167,0.030383333,0.001583333,0.14975,0.003733333,0.004033333,4,0.123833333,0.000233333,-5.38,1.661183333,2016-01-05 04:10:00
0.012616667,0.001033333,0.700833334,0.000733333,0.030366667,0.001583333,0.149483333,0.003716667,0.00405,4,0.123116667,0.000183333,-5.38,1.73445,2016-01-05 04:11:00
0.012966667,0.001033333,1.137733334,0.0007166659999999,0.03055,0.001533333,0.105383333,0.00375,0.004033333,4,0.123266667,1.67e-05,-5.38,2.21415,2016-01-05 04:12:00
0.0136,0.001033333,0.75855,0.0011167,0.030633333,0.001566667,0.041766667,0.003733333,0.004066667,4,0.122633333,6.67e-05,-5.38,1.685416667,2016-01-05 04:13:00
0.013683333,0.001,0.715066667,0.000983366,0.030633333,0.001583333,0.041833333,0.0037,0.004116667,4,0.1221,0.0001,-5.38,1.586166667,2016-01-05 04:14:00
0.013583333,0.00105,0.7421333330000001,0.000833333,0.030583333,0.001616667,0.041916667,0.003333333,0.004366667,4,0.1217,8.33e-05,-5.38,1.783883333,2016-01-05 04:15:00
0.013416667,0.001033333,0.6934333330000001,0.0007167,0.030483333,0.001666667,0.04195,0.003366667,0.004333333,4,0.120966667,5e-05,-5.38,1.704733333,2016-01-05 04:16:00
0.01285,0.001033333,0.8811,0.000483367,0.030483333,0.00165,0.042283333,0.003366667,0.00435,4,0.121233333,6.67e-05,-5.38,1.85745,2016-01-05 04:17:00
0.012466667,0.00105,0.5619,0.0007167,0.030466667,0.001616667,0.042633333,0.003366667,0.00435,4,0.12015,0.000233333,-5.38,1.4554,2016-01-05 04:18:00
0.012466667,0.001033333,0.561183333,0.0008167,0.030483333,0.0017,0.042666667,0.003383333,0.00435,4,0.1002,0.000233333,-5.38,1.427883333,2016-01-05 04:19:00
0.012466667,0.00105,0.560716667,0.001133334,0.030483333,0.001683333,0.042683333,0.003383333,0.00435,4,0.004733333,0.000233333,-5.38,1.307866667,2016-01-05 04:20:00
0.012433333,0.00105,0.560933334,0.001116667,0.030466667,0.00165,0.0427,0.0034,0.004333333,4,0.004733333,0.000233333,-5.38,1.307566667,2016-01-05 04:21:00
0.012466667,0.00105,0.559633334,0.001116667,0.030466667,0.001633333,0.0427,0.0034,0.00435,4,0.005133333,0.000216667,-5.38,1.3072,2016-01-05 04:22:00
0.012466667,0.00105,0.581083333,0.001116667,0.030466667,0.001683333,0.0427,0.0034,0.00435,4,0.00475,0.000233333,-5.38,1.331233333,2016-01-05 04:23:00
0.0124,0.001133333,0.596233333,0.001083333,0.111916667,0.001566667,0.04265,0.003366667,0.004283333,4,0.004766667,0.000216667,-5.38,1.491733333,2016-01-05 04:24:00
0.012466667,0.001116667,0.687033334,0.001016667,0.08985,0.00165,0.0425,0.00335,0.004266667,4,0.004833333,0.0002,-5.38,1.659633333,2016-01-05 04:25:00
0.012716667,0.00105,0.9373,0.0008167,0.030083333,0.001566667,0.042183333,0.0034,0.004233333,4,0.005066667,0.0001,-5.38,1.90535,2016-01-05 04:26:00
0.013233333,0.00105,0.8936000000000001,0.001033333,0.03015,0.001683333,0.041916667,0.00345,0.0042,4,0.00575,5e-05,-5.38,1.8921,2016-01-05 04:27:00
0.013516667,0.001033333,0.71205,0.001150033,0.030116667,0.00165,0.04185,0.003316667,0.004266667,4,0.005483333,8.33e-05,-5.38,1.753283333,2016-01-05 04:28:00
0.013316667,1.2203,0.649516667,0.001016667,0.029983333,0.001583333,0.0419,0.003016667,0.004366667,4,0.00535,0.006133333,-5.38,2.527216667,2016-01-05 04:29:00
0.013066667,1.559583333,0.637433334,0.000950033,0.03,0.001633333,0.0419,0.003016667,0.004366667,4,0.034383333,0.048733333,-5.38,2.889583333,2016-01-05 04:30:00
0.012783333,0.001033333,0.182516667,0.000833333,0.030016667,0.001483333,0.0425,0.002916667,0.0045,4,0.004916667,0.106883333,-5.38,0.903283333,2016-01-05 04:31:00
0.012816667,0.00105,0.140366667,0.000783333,0.0299,0.001216667,0.042566667,0.002933333,0.004533333,4,0.005283333,0.12085,-5.38,0.729033333,2016-01-05 04:32:00
0.012766667,0.00105,0.17225,0.000783333,0.029933333,0.0013,0.042566667,0.00305,0.004466667,4,0.004883333,0.120483333,-5.38,0.723283333,2016-01-05 04:33:00
0.012383333,0.001066667,0.452166666,0.0011167,0.029916667,0.001083333,0.042783333,0.0029,0.004566667,4,0.004616667,0.1203,-5.38,1.062683333,2016-01-05 04:34:00
0.01225,0.001016667,0.590566666,0.001183333,0.029883333,0.001333333,0.042816667,0.003066667,0.004416667,4,0.004583333,0.120133333,-5.38,1.1133,2016-01-05 04:35:00
0.01235,0.0011,0.70445,0.0011167,0.0299,0.0012,0.042733333,0.003,0.004483333,4,0.004616667,0.1201,-5.38,1.298083333,2016-01-05 04:36:00
0.012633333,0.00105,1.065616667,0.000783367,0.029883333,0.001266667,0.04245,0.003,0.00445,4,0.00525,0.080033333,-5.38,1.688133333,2016-01-05 04:37:00
0.012833333,0.001016667,1.1802166669999998,0.000649967,0.03,0.001466667,0.042283333,0.00315,0.004366667,4,0.00505,0.015033333,-5.38,1.640233333,2016-01-05 04:38:00
0.012783333,0.001016667,1.178483333,0.000733333,0.030033333,0.001616667,0.042283333,0.003266667,0.004266667,4,0.004983333,0.08395,-5.38,1.6522,2016-01-05 04:39:00
0.012733333,0.001,1.1777,0.0007167,0.030016667,0.001583333,0.042266667,0.003233333,0.004283333,4,0.00495,0.119333333,-5.38,1.68675,2016-01-05 04:40:00
0.012666667,0.001016667,1.108683334,0.000766667,0.030033333,0.001566667,0.0423,0.00325,0.004283333,4,0.004916667,0.1187,-5.38,1.60925,2016-01-05 04:41:00
0.01265,0.001,1.068716667,0.000783333,0.030016667,0.00155,0.042283333,0.003266667,0.004266667,4,0.0053,0.118833333,-5.31,1.552133333,2016-01-05 04:42:00
0.0123,0.001033333,0.60645,0.0011667,0.029983333,0.001516667,0.042666667,0.003266667,0.004283333,4,0.004666667,0.119133333,-5.31,0.99305,2016-01-05 04:43:00
0.012316667,0.001016667,0.525883333,0.001166667,0.03,0.00155,0.042666667,0.003233333,0.0043,4,0.00465,0.119133333,-5.31,0.90935,2016-01-05 04:44:00
0.0119,0.001016667,0.5158,0.001516667,0.03,0.00165,0.042766667,0.003266667,0.004283333,4,0.004383333,0.523916667,-5.31,1.283133333,2016-01-05 04:45:00
0.011516667,0.001033333,0.134283333,0.002050034,0.029966667,0.0016,0.04295,0.00325,0.004266667,4,0.004116667,1.371183333,-5.31,1.735233333,2016-01-05 04:46:00
0.011583333,0.001033333,0.11075,0.001983333,0.029966667,0.001633333,0.042883333,0.00325,0.00425,4,0.004533333,1.368233333,-5.31,1.715566667,2016-01-05 04:47:00
0.01155,0.001033333,0.281583333,0.002,0.02985,0.001566667,0.042866667,0.003283333,0.004266667,4,0.004133333,1.3622,-5.31,1.90355,2016-01-05 04:48:00
0.011716667,0.001016667,0.419833333,0.0018166999999999,0.0299,0.001516667,0.042733333,0.003233333,0.00425,4,0.00425,1.3619,-5.31,2.07735,2016-01-05 04:49:00
0.011916667,0.001033333,0.788516666,0.0015167,0.029933333,0.001516667,0.042383333,0.003216667,0.00425,4,0.0044,1.356616667,-5.31,2.523033333,2016-01-05 04:50:00
0.011866667,0.001033333,0.807033334,0.001516667,0.029933333,0.001533333,0.042366667,0.00325,0.004233333,4,0.004366667,1.354983333,-5.31,2.53535,2016-01-05 04:51:00
0.011783333,0.001033333,0.8760000000000001,0.001566666,0.02995,0.0016,0.04245,0.003233333,0.004233333,4,0.004733333,1.352883333,-5.31,2.604316667,2016-01-05 04:52:00
0.011316667,0.001033333,1.152233333,0.001950034,0.029833333,0.0016,0.042733333,0.003233333,0.00425,4,0.004083333,1.351716667,-5.31,2.855916667,2016-01-05 04:53:00
0.011266667,0.00105,1.074366667,0.002,0.029866667,0.001583333,0.042733333,0.003216667,0.00425,4,0.004016667,1.35515,-5.31,2.760483333,2016-01-05 04:54:00
0.01105,0.00105,0.7904833339999999,0.002150033,0.029866667,0.001583333,0.042983333,0.003233333,0.004266667,4,0.003916667,1.359466667,-5.31,2.417866667,2016-01-05 04:55:00
0.010916667,0.001033333,0.573233334,0.0022667,0.029916667,0.00165,0.043183333,0.003266667,0.004283333,4,0.003766667,1.362333333,-5.31,2.146883333,2016-01-05 04:56:00
0.0109,0.001033333,0.571183333,0.0022667,0.0299,0.00155,0.043166667,0.003266667,0.00425,4,0.004183333,1.360966667,-5.31,2.134983333,2016-01-05 04:57:00
0.010916667,0.001033333,0.57045,0.002316633,0.0299,0.00165,0.043183333,0.003266667,0.004266667,4,0.0038,1.3614,-5.31,2.132483333,2016-01-05 04:58:00
0.010933333,0.001033333,0.592333334,0.00225,0.029866667,0.001616667,0.04315,0.00325,0.004266667,4,0.0038,1.3612,-5.31,2.159716667,2016-01-05 04:59:00
0.011,0.001066667,0.681066666,0.002200034,0.029866667,0.0016,0.0431,0.003266667,0.004266667,5,0.00385,1.360266667,-5.31,2.27515,2016-01-05 05:00:00
0.0111,0.00105,0.836916667,0.002133366,0.029883333,0.0015,0.042966667,0.003233333,0.00425,5,0.003916667,1.355566667,-5.31,2.466183333,2016-01-05 05:01:00
0.011366667,0.001016667,1.18075,0.001900033,0.0299,0.0015,0.042683333,0.003233333,0.004233333,5,0.0045,1.352883333,-5.31,2.8905,2016-01-05 05:02:00
0.011383333,0.00105,1.179216667,0.001950033,0.029883333,0.001666667,0.042683333,0.003233333,0.00425,5,0.004116667,1.351433333,-5.31,2.889633333,2016-01-05 05:03:00
0.011766667,0.001033333,1.1812,0.00155,0.029916667,0.0015,0.0426,0.00325,0.00425,5,0.004333333,1.008983333,-5.31,2.560783333,2016-01-05 05:04:00
